date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:54:12	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2018%20Aug%202026%2005:06:02%20GMT	https://www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-12.js?ver=1785789330	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-126658.js	(from https://www.patlive.com/blog/customer-service-basics-that-will-boost-your-plumbing-or-hvac-business/)
20:54:13	362593/362593	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202026%2019:18:11%20GMT	https://www.patlive.com/blog/tag/industry/	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/tag/industry/index.html	(from https://www.patlive.com/blog/customer-service-basics-that-will-boost-your-plumbing-or-hvac-business/)
20:54:15	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:15%20GMT	https://www.patlive.com/blog/customer-service-basics-that-will-boost-your-plumbing-or-hvac-business/link.href,%20location.origin	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/customer-service-basics-that-will-boost-your-plumbing-or-hvac-business/link.href,%20location.origin	(from https://www.patlive.com/blog/customer-service-basics-that-will-boost-your-plumbing-or-hvac-business/)
20:54:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:16%20GMT	https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/i	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/i	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:17	2796/2796	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:17%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Fwhy-your-law-firm-needs-a-legal-answering-service%2F	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embedb259.json	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:18	2993/2993	---M-Z	200	added ('OK')	text/xml	date:Thu,%2020%20Aug%202026%2000:54:18%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Fwhy-your-law-firm-needs-a-legal-answering-service%2F&format=xml	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embed359f	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:19	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:19%20GMT	https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/Firefox/	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/Firefox/index.html	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:19	58874/58874	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:19%20GMT	https://www.patlive.com/wp-json/wp/v2/posts/29613	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/wp/v2/posts/29613.json	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:19	0/-1	---M--	301	error ('')			https://www.patlive.com/contact-us	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/contact-us.4ee.delayed	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:19	0/-1	---M--	301	error ('')			https://www.patlive.com/industries/real-estate	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/real-estate.4ef.delayed	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:20%20GMT	https://www.patlive.com/start-free-trial	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/start-free-trial	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:20	358307/358307	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202026%2015:51:34%20GMT	https://www.patlive.com/start-free-trial/	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/start-free-trial/index.html	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:20	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2018%20Aug%202026%2005:06:02%20GMT	https://www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-12.js?ver=1785789409	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-12.4f18e0a.delayed	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:21%20GMT	https://www.patlive.com/?p=29613	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/indexe41b.html	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:22	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:22%20GMT	https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/link.href,%20location.origin	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/link.href,%20location.origin	(from https://www.patlive.com/blog/why-your-law-firm-needs-a-legal-answering-service/)
20:54:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:23%20GMT	https://www.patlive.com/blog/customer-service-roi-in-real-numbers/i	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/customer-service-roi-in-real-numbers/i	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:23	123501/123501	---MCZ	200	added ('OK')	image/png	date:Thu,%2002%20Jul%202026%2019:15:42%20GMT	https://www.patlive.com/wp-content/uploads/2025/10/ROI-of-Great-Customer-Service.png	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/2025/10/ROI-of-Great-Customer-Service.png	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:24	2733/2733	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:24%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Fcustomer-service-roi-in-real-numbers%2F	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embedcddc.json	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:25	2930/2930	---M-Z	200	added ('OK')	text/xml	date:Thu,%2020%20Aug%202026%2000:54:25%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Fcustomer-service-roi-in-real-numbers%2F&format=xml	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embedeb94	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:26	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:25%20GMT	https://www.patlive.com/blog/customer-service-roi-in-real-numbers/Firefox/	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/customer-service-roi-in-real-numbers/Firefox/index.html	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:26	56459/56459	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:26%20GMT	https://www.patlive.com/wp-json/wp/v2/posts/28172	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/wp/v2/posts/28172.json	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:26	0/-1	---M--	301	error ('')			https://www.patlive.com/contact-us	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/contact-us.4f8.delayed	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:26	0/-1	---M--	301	error ('')			https://www.patlive.com/industries/real-estate	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/real-estate.4f9.delayed	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:27%20GMT	https://www.patlive.com/services/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/phone-answering-service	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:27%20GMT	https://www.patlive.com/products/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/products/phone-answering-service	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:28%20GMT	https://www.patlive.com/?p=28172	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/index1963.html	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:28%20GMT	https://www.patlive.com/services/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/phone-answering-service	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:29%20GMT	https://www.patlive.com/products/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/products/phone-answering-service	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:29%20GMT	https://www.patlive.com/services/web-chat-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/web-chat-service	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:30%20GMT	https://www.patlive.com/products/web-chat-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/products/web-chat-service	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:30%20GMT	https://www.patlive.com/services/outbound-calling	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/outbound-calling	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:31%20GMT	https://www.patlive.com/products/outbound-calling	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/products/outbound-calling	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:31	247076/247076	---MCZ	200	added ('OK')	image/png	date:Thu,%2002%20Jul%202026%2018:43:30%20GMT	https://www.patlive.com/wp-content/uploads/2025/05/enhance-marketing-strategy-with-virtual-receptionist-1024x576.png	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/2025/05/enhance-marketing-strategy-with-virtual-receptionist-1024x576.png	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:31	191779/191779	---MCZ	200	added ('OK')	image/png	date:Thu,%2002%20Jul%202026%2018:43:27%20GMT	https://www.patlive.com/wp-content/uploads/2025/04/the-cost-of-missed-calls-1024x576.png	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/2025/04/the-cost-of-missed-calls-1024x576.png	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:31	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2018%20Aug%202026%2005:06:02%20GMT	https://www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-12.js?ver=1785789377	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-12b660.js	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:32	428779/428779	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202026%2019:39:52%20GMT	https://www.patlive.com/blog/enhance-marketing-strategy-with-virtual-receptionist/	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/enhance-marketing-strategy-with-virtual-receptionist/index.html	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:33	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:33%20GMT	https://www.patlive.com/blog/customer-service-roi-in-real-numbers/link.href,%20location.origin	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/customer-service-roi-in-real-numbers/link.href,%20location.origin	(from https://www.patlive.com/blog/customer-service-roi-in-real-numbers/)
20:54:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:34%20GMT	https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/i	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/audit-law-firm-client-communication-before-q4/i	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:34	1455735/1455735	---MCZ	200	added ('OK')	image/png	date:Thu,%2002%20Jul%202026%2018:43:54%20GMT	https://www.patlive.com/wp-content/uploads/2025/08/Why-Law-Firms-Should-Audit-Their-Client-Communication-Strategies-Before-Q4.png	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/2025/08/Why-Law-Firms-Should-Audit-Their-Client-Communication-Strategies-Before-Q4.png	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:35	2737/2737	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:35%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Faudit-law-firm-client-communication-before-q4%2F	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embed8c4a.json	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:36	2934/2934	---M-Z	200	added ('OK')	text/xml	date:Thu,%2020%20Aug%202026%2000:54:36%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Faudit-law-firm-client-communication-before-q4%2F&format=xml	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embedbd1a	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:36	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:36%20GMT	https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/Firefox/	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/audit-law-firm-client-communication-before-q4/Firefox/index.html	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:37	56422/56422	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:37%20GMT	https://www.patlive.com/wp-json/wp/v2/posts/27728	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/wp/v2/posts/27728.json	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:37	0/-1	---M--	301	error ('')			https://www.patlive.com/contact-us	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/contact-us.50b.delayed	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:37	0/-1	---M--	301	error ('')			https://www.patlive.com/industries/real-estate	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/real-estate.50c.delayed	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:39	244857/244857	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:38%20GMT	https://www.patlive.com/resources/free-resource-customer-journey-mapping-ebook	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/resources/free-resource-customer-journey-mapping-ebook	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:39%20GMT	https://www.patlive.com/?p=27728	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/index96aa.html	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:39%20GMT	https://www.patlive.com/solutions/lead-collection	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/solutions/lead-collection	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:40%20GMT	https://www.patlive.com/services/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/phone-answering-service	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:40%20GMT	https://www.patlive.com/products/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/products/phone-answering-service	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:41%20GMT	https://www.patlive.com/services/web-chat-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/web-chat-service	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:41%20GMT	https://www.patlive.com/products/web-chat-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/products/web-chat-service	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:42%20GMT	https://www.patlive.com/industries/legal	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/legal	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:43%20GMT	https://www.patlive.com/industries/legal	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/legal	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:43%20GMT	https://www.patlive.com/why-patlive/virtual-receptionists	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/why-patlive/virtual-receptionists	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:44%20GMT	https://www.patlive.com/industries/legal	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/legal	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:44	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2018%20Aug%202026%2005:06:02%20GMT	https://www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-12.js?ver=1785789511	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/essential-addons-elementor/eael-12d67e.js	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:46	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:46%20GMT	https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/link.href,%20location.origin	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/audit-law-firm-client-communication-before-q4/link.href,%20location.origin	(from https://www.patlive.com/blog/audit-law-firm-client-communication-before-q4/)
20:54:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:47%20GMT	https://www.patlive.com/blog/hvac-winter-marketing/i	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/hvac-winter-marketing/i	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:47	2743/2743	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:47%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Fhvac-winter-marketing%2F	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embed5ff2.json	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:48	2940/2940	---M-Z	200	added ('OK')	text/xml	date:Thu,%2020%20Aug%202026%2000:54:48%20GMT	https://www.patlive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.patlive.com%2Fblog%2Fhvac-winter-marketing%2F&format=xml	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/oembed/1.0/embedc4cd	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:48	244243/244243	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:48%20GMT	https://www.patlive.com/blog/hvac-winter-marketing/Firefox/	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/blog/hvac-winter-marketing/Firefox/index.html	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:49	55167/55167	---M-Z	200	added ('OK')	application/json	date:Thu,%2020%20Aug%202026%2000:54:49%20GMT	https://www.patlive.com/wp-json/wp/v2/posts/27710	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-json/wp/v2/posts/27710.json	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:49	0/-1	---M--	301	error ('')			https://www.patlive.com/contact-us	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/contact-us.51d.delayed	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:49	0/-1	---M--	301	error ('')			https://www.patlive.com/industries/real-estate	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/real-estate.51e.delayed	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:49	1264682/1264682	---MCZ	200	added ('OK')	image/png	date:Thu,%2002%20Jul%202026%2018:43:53%20GMT	https://www.patlive.com/wp-content/uploads/2025/08/Why-August-is-the-Best-Time-to-Start-Planning-for-Winter-HVAC-Marketing.png	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/2025/08/Why-August-is-the-Best-Time-to-Start-Planning-for-Winter-HVAC-Marketing.png	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:51%20GMT	https://www.patlive.com/?p=27710	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/index1f09.html	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:51	244857/244857	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:51%20GMT	https://www.patlive.com/resources/free-resource-ultimate-hvac-customer-service-playbook	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/resources/free-resource-ultimate-hvac-customer-service-playbook	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:51%20GMT	https://www.patlive.com/industries/hvac	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/hvac	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:52%20GMT	https://www.patlive.com/services/phone-answering-service/lead-collection	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/phone-answering-service/lead-collection	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:53%20GMT	https://www.patlive.com/services/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/phone-answering-service	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:53%20GMT	https://www.patlive.com/products/phone-answering-service	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/products/phone-answering-service	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:54%20GMT	https://www.patlive.com/services/phone-answering-service/scheduling	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/phone-answering-service/scheduling	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:54%20GMT	https://www.patlive.com/services/phone-answering-service/screening-and-transfers	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/services/phone-answering-service/screening-and-transfers	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:56	244857/244857	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:56%20GMT	https://www.patlive.com/how-it-works/call-and-web-chat-handling	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/how-it-works/call-and-web-chat-handling	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202026%2000:54:57%20GMT	https://www.patlive.com/industries/hvac	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/industries/hvac	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:58	244857/244857	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202026%2000:54:58%20GMT	https://www.patlive.com/platform-features/integrations	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/platform-features/integrations	(from https://www.patlive.com/blog/hvac-winter-marketing/)
20:54:59	303195/303195	---MCZ	200	added ('OK')	image/png	date:Mon,%2010%20Aug%202026%2014:52:17%20GMT	https://www.patlive.com/wp-content/uploads/2025/07/HVAC-technician-on-emergency-call-1024x576.png	C:/My%20Web%20Sites/Natalia's%20Work/www.patlive.com/wp-content/uploads/2025/07/HVAC-technician-on-emergency-call-1024x576.png	(from https://www.patlive.com/blog/hvac-winter-marketing/)
